Word Order	Other Properties	Subject Position	Object Position	Sentence
MF[SO]VC[V]	pp-oan	6	8	Weil in dem Jahr die Fotografin ein Model beschreibt .
VF[S]LK[V]MF[O]	pp-oan	2	8	Die Wirtschaftsingenieurin leitet in dem Jahr eine Kursteilnehmerin .
VF[O]LK[V]MF[S]	pp-oan	8	2	Eine Kursteilnehmerin leitet in dem Jahr die Wirtschaftsingenieurin .
LK[V]MF[SO]	pp-oan	7	9	Deshalb leitet in dem Jahr die Wirtschaftsingenieurin eine Kursteilnehmerin .
LK[V]MF[SO]Q	pp-oan	6	8	Leitet in dem Jahr die Wirtschaftsingenieurin eine Kursteilnehmerin ?
MF[SO]VC[V]	pp-oan	6	8	Weil in dem Jahr die Wirtschaftsingenieurin eine Kursteilnehmerin leitet .
VF[S]LK[V]MF[O]	pp-oan	2	8	Die Expertin besucht in dem Jahr eine Oberbürgermeisterin .
VF[O]LK[V]MF[S]	pp-oan	8	2	Eine Oberbürgermeisterin besucht in dem Jahr die Expertin .
LK[V]MF[SO]	pp-oan	7	9	Deshalb besucht in dem Jahr die Expertin eine Oberbürgermeisterin .
LK[V]MF[SO]Q	pp-oan	6	8	Besucht in dem Jahr die Expertin eine Oberbürgermeisterin ?
MF[SO]VC[V]	pp-oan	6	8	Weil in dem Jahr die Expertin eine Oberbürgermeisterin besucht .
VF[S]LK[V]MF[O]	pp-oan	2	8	Die Pionierin braucht in dem Jahr eine Dolmetscherin .
VF[O]LK[V]MF[S]	pp-oan	8	2	Eine Dolmetscherin braucht in dem Jahr die Pionierin .
LK[V]MF[SO]	pp-oan	7	9	Deshalb braucht in dem Jahr die Pionierin eine Dolmetscherin .
LK[V]MF[SO]Q	pp-oan	6	8	Braucht in dem Jahr die Pionierin eine Dolmetscherin ?
MF[SO]VC[V]	pp-oan	6	8	Weil in dem Jahr die Pionierin eine Dolmetscherin braucht .
VF[S]LK[V]MF[O]	pp-oan	2	7	Die Feuerwehrmänner befreien in dem Jahr Notleidende .
VF[O]LK[V]MF[S]	pp-oan	7	1	Notleidende befreien in dem Jahr die Feuerwehrmänner .
LK[V]MF[SO]	pp-oan	7	8	Deshalb befreien in dem Jahr die Feuerwehrmänner Notleidende .
LK[V]MF[SO]Q	pp-oan	6	7	Befreien in dem Jahr die Feuerwehrmänner Notleidende ?
MF[SO]VC[V]	pp-oan	6	7	Weil in dem Jahr die Feuerwehrmänner Notleidende befreien .
VF[S]LK[V]MF[O]	sinan-oan	2	5	Die Quote umgeht eine Frau .
VF[O]LK[V]MF[S]	sinan-oan	5	2	Eine Frau umgeht die Quote .
LK[V]MF[SO]	sinan-oan	4	6	Deshalb umgeht die Quote eine Frau .
LK[V]MF[SO]Q	sinan-oan	3	5	Umgeht die Quote eine Frau ?
MF[SO]VC[V]	sinan-oan	3	5	Weil die Quote eine Frau umgeht .
VF[S]LK[V]MF[O]	sinan-oan	2	4	Die Zyklone treffen Küstenbewohner .
VF[O]LK[V]MF[S]	sinan-oan	4	1	Küstenbewohner treffen die Zyklone .
LK[V]MF[SO]	sinan-oan	4	5	Deshalb treffen die Zyklone Küstenbewohner .
LK[V]MF[SO]Q	sinan-oan	3	4	Treffen die Zyklone Küstenbewohner ?
MF[SO]VC[V]	sinan-oan	3	4	Weil die Zyklone Küstenbewohner treffen .
VF[S]LK[V]MF[O]	sinan-oan	2	5	Das Gas verletzt eine Ärztin .
VF[O]LK[V]MF[S]	sinan-oan	5	2	Eine Ärztin verletzt das Gas .
LK[V]MF[SO]	sinan-oan	4	6	Deshalb verletzt das Gas eine Ärztin .
LK[V]MF[SO]Q	sinan-oan	3	5	Verletzt das Gas eine Ärztin ?
MF[SO]VC[V]	sinan-oan	3	5	Weil das Gas eine Ärztin verletzt .
VF[S]LK[V]MF[O]	sinan-oan	2	5	Das Wandrelief ruft eine Malerin .
VF[O]LK[V]MF[S]	sinan-oan	5	2	Eine Malerin ruft das Wandrelief .
LK[V]MF[SO]	sinan-oan	4	6	Deshalb ruft das Wandrelief eine Malerin .
LK[V]MF[SO]Q	sinan-oan	3	5	Ruft das Wandrelief eine Malerin ?
MF[SO]VC[V]	sinan-oan	3	5	Weil das Wandrelief eine Malerin ruft .
VF[S]LK[V]MF[O]	sinan-oan	2	5	Die Video-Installation bildet ein Double .
VF[O]LK[V]MF[S]	sinan-oan	5	2	Ein Double bildet die Video-Installation .
LK[V]MF[SO]	sinan-oan	4	6	Deshalb bildet die Video-Installation ein Double .
LK[V]MF[SO]Q	sinan-oan	3	5	Bildet die Video-Installation ein Double ?
MF[SO]VC[V]	sinan-oan	3	5	Weil die Video-Installation ein Double bildet .
VF[S]LK[V]MF[O]	sinan-oan	2	5	Die Anträge fordern eine Befürworterin .
VF[O]LK[V]MF[S]	sinan-oan	5	2	Eine Befürworterin fordern die Anträge .
LK[V]MF[SO]	sinan-oan	4	6	Deshalb fordern die Anträge eine Befürworterin .
LK[V]MF[SO]Q	sinan-oan	3	5	Fordern die Anträge eine Befürworterin ?
MF[SO]VC[V]	sinan-oan	3	5	Weil die Anträge eine Befürworterin fordern .
VF[S]LK[V]MF[O]	sinan-oan	2	5	Die Arbeit bringt eine Gastarbeiterin .
VF[O]LK[V]MF[S]	sinan-oan	5	2	Eine Gastarbeiterin bringt die Arbeit .
LK[V]MF[SO]	sinan-oan	4	6	Deshalb bringt die Arbeit eine Gastarbeiterin .
LK[V]MF[SO]Q	sinan-oan	3	5	Bringt die Arbeit eine Gastarbeiterin ?
MF[SO]VC[V]	sinan-oan	3	5	Weil die Arbeit eine Gastarbeiterin bringt .
VF[S]LK[V]MF[O]	sinan-oan	2	5	Das Bekenntnis verändert eine Befehlshaberin .
VF[O]LK[V]MF[S]	sinan-oan	5	2	Eine Befehlshaberin verändert das Bekenntnis .
LK[V]MF[SO]	sinan-oan	4	6	Deshalb verändert das Bekenntnis eine Befehlshaberin .
LK[V]MF[SO]Q	sinan-oan	3	5	Verändert das Bekenntnis eine Befehlshaberin ?
MF[SO]VC[V]	sinan-oan	3	5	Weil das Bekenntnis eine Befehlshaberin verändert .
VF[S]LK[V]MF[O]	sinan-oan	2	4	Die Flugzeugträger verlassen Techniker .
VF[O]LK[V]MF[S]	sinan-oan	4	1	Techniker verlassen die Flugzeugträger .
LK[V]MF[SO]	sinan-oan	4	5	Deshalb verlassen die Flugzeugträger Techniker .
LK[V]MF[SO]Q	sinan-oan	3	4	Verlassen die Flugzeugträger Techniker ?
MF[SO]VC[V]	sinan-oan	3	4	Weil die Flugzeugträger Techniker verlassen .
VF[S]LK[V]MF[O]	sinan-oan	2	4	Die Hurrikans zerstören Handwerker .
VF[O]LK[V]MF[S]	sinan-oan	4	1	Handwerker zerstören die Hurrikans .
LK[V]MF[SO]	sinan-oan	4	5	Deshalb zerstören die Hurrikans Handwerker .
LK[V]MF[SO]Q	sinan-oan	3	4	Zerstören die Hurrikans Handwerker ?
MF[SO]VC[V]	sinan-oan	3	4	Weil die Hurrikans Handwerker zerstören .
VF[S]LK[V]MF[O]	base-invan	2	5	Die Borniertheit überfällt eine taz-Reporterin .
VF[O]LK[V]MF[S]	base-invan	5	2	Eine taz-Reporterin überfällt die Borniertheit .
LK[V]MF[SO]	base-invan	4	6	Deshalb überfällt die Borniertheit eine taz-Reporterin .
LK[V]MF[OS]	base-invan	6	4	Deshalb überfällt eine taz-Reporterin die Borniertheit .
LK[V]MF[SO]Q	base-invan	3	5	Überfällt die Borniertheit eine taz-Reporterin ?
LK[V]MF[OS]Q	base-invan	5	3	Überfällt eine taz-Reporterin die Borniertheit ?
MF[SO]VC[V]	base-invan	3	5	Weil die Borniertheit eine taz-Reporterin überfällt .
MF[OS]VC[V]	base-invan	5	3	Weil eine taz-Reporterin die Borniertheit überfällt .
VF[S]LK[V]MF[O]	base-invan	2	5	Die Schuld trifft eine Berufstätige .
VF[O]LK[V]MF[S]	base-invan	5	2	Eine Berufstätige trifft die Schuld .
LK[V]MF[SO]	base-invan	4	6	Deshalb trifft die Schuld eine Berufstätige .
LK[V]MF[OS]	base-invan	6	4	Deshalb trifft eine Berufstätige die Schuld .
LK[V]MF[SO]Q	base-invan	3	5	Trifft die Schuld eine Berufstätige ?
LK[V]MF[OS]Q	base-invan	5	3	Trifft eine Berufstätige die Schuld ?
MF[SO]VC[V]	base-invan	3	5	Weil die Schuld eine Berufstätige trifft .
MF[OS]VC[V]	base-invan	5	3	Weil eine Berufstätige die Schuld trifft .
VF[S]LK[V]MF[O]	base-invan	2	4	Die Schuhe drücken Jogger .
VF[O]LK[V]MF[S]	base-invan	4	1	Jogger drücken die Schuhe .
LK[V]MF[SO]	base-invan	4	5	Deshalb drücken die Schuhe Jogger .
LK[V]MF[SO]Q	base-invan	3	4	Drücken die Schuhe Jogger ?
MF[SO]VC[V]	base-invan	3	4	Weil die Schuhe Jogger drücken .
VF[S]LK[V]MF[O]	base-invan	2	5	Die Deadline drängt eine Informatikerin .
VF[O]LK[V]MF[S]	base-invan	5	2	Eine Informatikerin drängt die Deadline .
LK[V]MF[SO]	base-invan	4	6	Deshalb drängt die Deadline eine Informatikerin .
LK[V]MF[OS]	base-invan	6	4	Deshalb drängt eine Informatikerin die Deadline .
LK[V]MF[SO]Q	base-invan	3	5	Drängt die Deadline eine Informatikerin ?
LK[V]MF[OS]Q	base-invan	5	3	Drängt eine Informatikerin die Deadline ?
MF[SO]VC[V]	base-invan	3	5	Weil die Deadline eine Informatikerin drängt .
MF[OS]VC[V]	base-invan	5	3	Weil eine Informatikerin die Deadline drängt .
VF[S]LK[V]MF[O]	base-invan	2	4	Die Öfen wärmen Wanderinnen .
VF[O]LK[V]MF[S]	base-invan	4	1	Wanderinnen wärmen die Öfen .
LK[V]MF[SO]	base-invan	4	5	Deshalb wärmen die Öfen Wanderinnen .
LK[V]MF[SO]Q	base-invan	3	4	Wärmen die Öfen Wanderinnen ?
MF[SO]VC[V]	base-invan	3	4	Weil die Öfen Wanderinnen wärmen .
VF[S]LK[V]MF[O]	base-invan	2	4	Die Regenschauer durchnässen Spaziergänger .
VF[O]LK[V]MF[S]	base-invan	4	1	Spaziergänger durchnässen die Regenschauer .
LK[V]MF[SO]	base-invan	4	5	Deshalb durchnässen die Regenschauer Spaziergänger .
LK[V]MF[SO]Q	base-invan	3	4	Durchnässen die Regenschauer Spaziergänger ?
MF[SO]VC[V]	base-invan	3	4	Weil die Regenschauer Spaziergänger durchnässen .
VF[S]LK[V]MF[O]	base-invan	2	4	Die Kameras begleiten Trucker .
VF[O]LK[V]MF[S]	base-invan	4	1	Trucker begleiten die Kameras .
LK[V]MF[SO]	base-invan	4	5	Deshalb begleiten die Kameras Trucker .
LK[V]MF[SO]Q	base-invan	3	4	Begleiten die Kameras Trucker ?
MF[SO]VC[V]	base-invan	3	4	Weil die Kameras Trucker begleiten .
VF[S]LK[V]MF[O]	base-invan	2	5	Die Anlage schützt eine Bereiste .
VF[O]LK[V]MF[S]	base-invan	5	2	Eine Bereiste schützt die Anlage .
LK[V]MF[SO]	base-invan	4	6	Deshalb schützt die Anlage eine Bereiste .
LK[V]MF[OS]	base-invan	6	4	Deshalb schützt eine Bereiste die Anlage .
LK[V]MF[SO]Q	base-invan	3	5	Schützt die Anlage eine Bereiste ?
LK[V]MF[OS]Q	base-invan	5	3	Schützt eine Bereiste die Anlage ?
MF[SO]VC[V]	base-invan	3	5	Weil die Anlage eine Bereiste schützt .
MF[OS]VC[V]	base-invan	5	3	Weil eine Bereiste die Anlage schützt .
VF[S]LK[V]MF[O]	base-invan	2	5	Die Anzeige betrifft eine Hausbesitzerin .
VF[O]LK[V]MF[S]	base-invan	5	2	Eine Hausbesitzerin betrifft die Anzeige .
LK[V]MF[SO]	base-invan	4	6	Deshalb betrifft die Anzeige eine Hausbesitzerin .
LK[V]MF[OS]	base-invan	6	4	Deshalb betrifft eine Hausbesitzerin die Anzeige .
LK[V]MF[SO]Q	base-invan	3	5	Betrifft die Anzeige eine Hausbesitzerin ?
LK[V]MF[OS]Q	base-invan	5	3	Betrifft eine Hausbesitzerin die Anzeige ?
MF[SO]VC[V]	base-invan	3	5	Weil die Anzeige eine Hausbesitzerin betrifft .
MF[OS]VC[V]	base-invan	5	3	Weil eine Hausbesitzerin die Anzeige betrifft .
VF[S]LK[V]MF[O]	base-invan	2	5	Die Alternativlosigkeit prägt eine Grünenpolitikerin .
VF[O]LK[V]MF[S]	base-invan	5	2	Eine Grünenpolitikerin prägt die Alternativlosigkeit .
LK[V]MF[SO]	base-invan	4	6	Deshalb prägt die Alternativlosigkeit eine Grünenpolitikerin .
LK[V]MF[OS]	base-invan	6	4	Deshalb prägt eine Grünenpolitikerin die Alternativlosigkeit .
LK[V]MF[SO]Q	base-invan	3	5	Prägt die Alternativlosigkeit eine Grünenpolitikerin ?
LK[V]MF[OS]Q	base-invan	5	3	Prägt eine Grünenpolitikerin die Alternativlosigkeit ?
MF[SO]VC[V]	base-invan	3	5	Weil die Alternativlosigkeit eine Grünenpolitikerin prägt .
MF[OS]VC[V]	base-invan	5	3	Weil eine Grünenpolitikerin die Alternativlosigkeit prägt .
VF[S]LK[V]MF[O]	base-invan	2	5	Die Sonne blendet eine Schwimmerin .
VF[O]LK[V]MF[S]	base-invan	5	2	Eine Schwimmerin blendet die Sonne .
LK[V]MF[SO]	base-invan	4	6	Deshalb blendet die Sonne eine Schwimmerin .
LK[V]MF[OS]	base-invan	6	4	Deshalb blendet eine Schwimmerin die Sonne .
LK[V]MF[SO]Q	base-invan	3	5	Blendet die Sonne eine Schwimmerin ?
LK[V]MF[OS]Q	base-invan	5	3	Blendet eine Schwimmerin die Sonne ?
MF[SO]VC[V]	base-invan	3	5	Weil die Sonne eine Schwimmerin blendet .
MF[OS]VC[V]	base-invan	5	3	Weil eine Schwimmerin die Sonne blendet .
VF[S]LK[V]MF[O]	base-invan	2	4	Die Züge befördern Fahrgäste .
VF[O]LK[V]MF[S]	base-invan	4	1	Fahrgäste befördern die Züge .
LK[V]MF[SO]	base-invan	4	5	Deshalb befördern die Züge Fahrgäste .
LK[V]MF[SO]Q	base-invan	3	4	Befördern die Züge Fahrgäste ?
MF[SO]VC[V]	base-invan	3	4	Weil die Züge Fahrgäste befördern .
VF[S]LK[V]MF[O]	base-invan	2	5	Die Rückenlehne unterstützt eine Bürotäterin .
VF[O]LK[V]MF[S]	base-invan	5	2	Eine Bürotäterin unterstützt die Rückenlehne .
LK[V]MF[SO]	base-invan	4	6	Deshalb unterstützt die Rückenlehne eine Bürotäterin .
LK[V]MF[OS]	base-invan	6	4	Deshalb unterstützt eine Bürotäterin die Rückenlehne .
LK[V]MF[SO]Q	base-invan	3	5	Unterstützt die Rückenlehne eine Bürotäterin ?
LK[V]MF[OS]Q	base-invan	5	3	Unterstützt eine Bürotäterin die Rückenlehne ?
MF[SO]VC[V]	base-invan	3	5	Weil die Rückenlehne eine Bürotäterin unterstützt .
MF[OS]VC[V]	base-invan	5	3	Weil eine Bürotäterin die Rückenlehne unterstützt .
VF[S]LK[V]MF[O]	base-invan	2	5	Die Hose zwickt eine Entertainerin .
VF[O]LK[V]MF[S]	base-invan	5	2	Eine Entertainerin zwickt die Hose .
LK[V]MF[SO]	base-invan	4	6	Deshalb zwickt die Hose eine Entertainerin .
LK[V]MF[OS]	base-invan	6	4	Deshalb zwickt eine Entertainerin die Hose .
LK[V]MF[SO]Q	base-invan	3	5	Zwickt die Hose eine Entertainerin ?
LK[V]MF[OS]Q	base-invan	5	3	Zwickt eine Entertainerin die Hose ?
MF[SO]VC[V]	base-invan	3	5	Weil die Hose eine Entertainerin zwickt .
MF[OS]VC[V]	base-invan	5	3	Weil eine Entertainerin die Hose zwickt .
VF[S]LK[V]MF[O]	base-invan	2	5	Die Landwirtschaft bedroht eine Biene .
VF[O]LK[V]MF[S]	base-invan	5	2	Eine Biene bedroht die Landwirtschaft .
LK[V]MF[SO]	base-invan	4	6	Deshalb bedroht die Landwirtschaft eine Biene .
LK[V]MF[OS]	base-invan	6	4	Deshalb bedroht eine Biene die Landwirtschaft .
LK[V]MF[SO]Q	base-invan	3	5	Bedroht die Landwirtschaft eine Biene ?
LK[V]MF[OS]Q	base-invan	5	3	Bedroht eine Biene die Landwirtschaft ?
MF[SO]VC[V]	base-invan	3	5	Weil die Landwirtschaft eine Biene bedroht .
MF[OS]VC[V]	base-invan	5	3	Weil eine Biene die Landwirtschaft bedroht .
VF[S]LK[V]MF[O]	aux-invan	2	5	Die Borniertheit wird eine taz-Reporterin überfallen .
VF[O]LK[V]MF[S]	aux-invan	5	2	Eine taz-Reporterin wird die Borniertheit überfallen .
LK[V]MF[SO]	aux-invan	4	6	Deshalb wird die Borniertheit eine taz-Reporterin überfallen .
LK[V]MF[OS]	aux-invan	6	4	Deshalb wird eine taz-Reporterin die Borniertheit überfallen .
LK[V]MF[SO]Q	aux-invan	3	5	Wird die Borniertheit eine taz-Reporterin überfallen ?
LK[V]MF[OS]Q	aux-invan	5	3	Wird eine taz-Reporterin die Borniertheit überfallen ?
MF[SO]VC[V]	aux-invan	3	5	Weil die Borniertheit eine taz-Reporterin überfallen wird .
MF[OS]VC[V]	aux-invan	5	3	Weil eine taz-Reporterin die Borniertheit überfallen wird .
VF[S]LK[V]MF[O]	aux-invan	2	5	Die Schuld wird eine Berufstätige treffen .
VF[O]LK[V]MF[S]	aux-invan	5	2	Eine Berufstätige wird die Schuld treffen .
LK[V]MF[SO]	aux-invan	4	6	Deshalb wird die Schuld eine Berufstätige treffen .
LK[V]MF[OS]	aux-invan	6	4	Deshalb wird eine Berufstätige die Schuld treffen .
LK[V]MF[SO]Q	aux-invan	3	5	Wird die Schuld eine Berufstätige treffen ?
LK[V]MF[OS]Q	aux-invan	5	3	Wird eine Berufstätige die Schuld treffen ?
MF[SO]VC[V]	aux-invan	3	5	Weil die Schuld eine Berufstätige treffen wird .
MF[OS]VC[V]	aux-invan	5	3	Weil eine Berufstätige die Schuld treffen wird .
VF[S]LK[V]MF[O]	aux-invan	2	4	Die Schuhe werden Jogger drücken .
VF[O]LK[V]MF[S]	aux-invan	4	1	Jogger werden die Schuhe drücken .
LK[V]MF[SO]	aux-invan	4	5	Deshalb werden die Schuhe Jogger drücken .
LK[V]MF[SO]Q	aux-invan	3	4	Werden die Schuhe Jogger drücken ?
MF[SO]VC[V]	aux-invan	3	4	Weil die Schuhe Jogger drücken werden .
VF[S]LK[V]MF[O]	aux-invan	2	5	Die Deadline wird eine Informatikerin drängen .
VF[O]LK[V]MF[S]	aux-invan	5	2	Eine Informatikerin wird die Deadline drängen .
LK[V]MF[SO]	aux-invan	4	6	Deshalb wird die Deadline eine Informatikerin drängen .
LK[V]MF[OS]	aux-invan	6	4	Deshalb wird eine Informatikerin die Deadline drängen .
LK[V]MF[SO]Q	aux-invan	3	5	Wird die Deadline eine Informatikerin drängen ?
LK[V]MF[OS]Q	aux-invan	5	3	Wird eine Informatikerin die Deadline drängen ?
MF[SO]VC[V]	aux-invan	3	5	Weil die Deadline eine Informatikerin drängen wird .
MF[OS]VC[V]	aux-invan	5	3	Weil eine Informatikerin die Deadline drängen wird .
VF[S]LK[V]MF[O]	aux-invan	2	4	Die Öfen werden Wanderinnen wärmen .
VF[O]LK[V]MF[S]	aux-invan	4	1	Wanderinnen werden die Öfen wärmen .
LK[V]MF[SO]	aux-invan	4	5	Deshalb werden die Öfen Wanderinnen wärmen .
LK[V]MF[SO]Q	aux-invan	3	4	Werden die Öfen Wanderinnen wärmen ?
MF[SO]VC[V]	aux-invan	3	4	Weil die Öfen Wanderinnen wärmen werden .
VF[S]LK[V]MF[O]	aux-invan	2	4	Die Regenschauer werden Spaziergänger durchnässen .
VF[O]LK[V]MF[S]	aux-invan	4	1	Spaziergänger werden die Regenschauer durchnässen .
LK[V]MF[SO]	aux-invan	4	5	Deshalb werden die Regenschauer Spaziergänger durchnässen .
LK[V]MF[SO]Q	aux-invan	3	4	Werden die Regenschauer Spaziergänger durchnässen ?
MF[SO]VC[V]	aux-invan	3	4	Weil die Regenschauer Spaziergänger durchnässen werden .
VF[S]LK[V]MF[O]	aux-invan	2	4	Die Kameras werden Trucker begleiten .
VF[O]LK[V]MF[S]	aux-invan	4	1	Trucker werden die Kameras begleiten .
LK[V]MF[SO]	aux-invan	4	5	Deshalb werden die Kameras Trucker begleiten .
LK[V]MF[SO]Q	aux-invan	3	4	Werden die Kameras Trucker begleiten ?
MF[SO]VC[V]	aux-invan	3	4	Weil die Kameras Trucker begleiten werden .
VF[S]LK[V]MF[O]	aux-invan	2	5	Die Anlage wird eine Bereiste schützen .
VF[O]LK[V]MF[S]	aux-invan	5	2	Eine Bereiste wird die Anlage schützen .
LK[V]MF[SO]	aux-invan	4	6	Deshalb wird die Anlage eine Bereiste schützen .
LK[V]MF[OS]	aux-invan	6	4	Deshalb wird eine Bereiste die Anlage schützen .
LK[V]MF[SO]Q	aux-invan	3	5	Wird die Anlage eine Bereiste schützen ?
LK[V]MF[OS]Q	aux-invan	5	3	Wird eine Bereiste die Anlage schützen ?
MF[SO]VC[V]	aux-invan	3	5	Weil die Anlage eine Bereiste schützen wird .
MF[OS]VC[V]	aux-invan	5	3	Weil eine Bereiste die Anlage schützen wird .
VF[S]LK[V]MF[O]	aux-invan	2	5	Die Anzeige wird eine Hausbesitzerin betreffen .
VF[O]LK[V]MF[S]	aux-invan	5	2	Eine Hausbesitzerin wird die Anzeige betreffen .
LK[V]MF[SO]	aux-invan	4	6	Deshalb wird die Anzeige eine Hausbesitzerin betreffen .
LK[V]MF[OS]	aux-invan	6	4	Deshalb wird eine Hausbesitzerin die Anzeige betreffen .
LK[V]MF[SO]Q	aux-invan	3	5	Wird die Anzeige eine Hausbesitzerin betreffen ?
LK[V]MF[OS]Q	aux-invan	5	3	Wird eine Hausbesitzerin die Anzeige betreffen ?
MF[SO]VC[V]	aux-invan	3	5	Weil die Anzeige eine Hausbesitzerin betreffen wird .
MF[OS]VC[V]	aux-invan	5	3	Weil eine Hausbesitzerin die Anzeige betreffen wird .
VF[S]LK[V]MF[O]	aux-invan	2	5	Die Alternativlosigkeit wird eine Grünenpolitikerin prägen .
VF[O]LK[V]MF[S]	aux-invan	5	2	Eine Grünenpolitikerin wird die Alternativlosigkeit prägen .
LK[V]MF[SO]	aux-invan	4	6	Deshalb wird die Alternativlosigkeit eine Grünenpolitikerin prägen .
LK[V]MF[OS]	aux-invan	6	4	Deshalb wird eine Grünenpolitikerin die Alternativlosigkeit prägen .
LK[V]MF[SO]Q	aux-invan	3	5	Wird die Alternativlosigkeit eine Grünenpolitikerin prägen ?
LK[V]MF[OS]Q	aux-invan	5	3	Wird eine Grünenpolitikerin die Alternativlosigkeit prägen ?
MF[SO]VC[V]	aux-invan	3	5	Weil die Alternativlosigkeit eine Grünenpolitikerin prägen wird .
MF[OS]VC[V]	aux-invan	5	3	Weil eine Grünenpolitikerin die Alternativlosigkeit prägen wird .
VF[S]LK[V]MF[O]	aux-invan	2	5	Die Sonne wird eine Schwimmerin blenden .
VF[O]LK[V]MF[S]	aux-invan	5	2	Eine Schwimmerin wird die Sonne blenden .
LK[V]MF[SO]	aux-invan	4	6	Deshalb wird die Sonne eine Schwimmerin blenden .
LK[V]MF[OS]	aux-invan	6	4	Deshalb wird eine Schwimmerin die Sonne blenden .
LK[V]MF[SO]Q	aux-invan	3	5	Wird die Sonne eine Schwimmerin blenden ?
LK[V]MF[OS]Q	aux-invan	5	3	Wird eine Schwimmerin die Sonne blenden ?
MF[SO]VC[V]	aux-invan	3	5	Weil die Sonne eine Schwimmerin blenden wird .
MF[OS]VC[V]	aux-invan	5	3	Weil eine Schwimmerin die Sonne blenden wird .
VF[S]LK[V]MF[O]	aux-invan	2	4	Die Züge werden Fahrgäste befördern .
VF[O]LK[V]MF[S]	aux-invan	4	1	Fahrgäste werden die Züge befördern .
LK[V]MF[SO]	aux-invan	4	5	Deshalb werden die Züge Fahrgäste befördern .
LK[V]MF[SO]Q	aux-invan	3	4	Werden die Züge Fahrgäste befördern ?
MF[SO]VC[V]	aux-invan	3	4	Weil die Züge Fahrgäste befördern werden .
VF[S]LK[V]MF[O]	aux-invan	2	5	Die Rückenlehne wird eine Bürotäterin unterstützen .
VF[O]LK[V]MF[S]	aux-invan	5	2	Eine Bürotäterin wird die Rückenlehne unterstützen .
LK[V]MF[SO]	aux-invan	4	6	Deshalb wird die Rückenlehne eine Bürotäterin unterstützen .
LK[V]MF[OS]	aux-invan	6	4	Deshalb wird eine Bürotäterin die Rückenlehne unterstützen .
LK[V]MF[SO]Q	aux-invan	3	5	Wird die Rückenlehne eine Bürotäterin unterstützen ?
LK[V]MF[OS]Q	aux-invan	5	3	Wird eine Bürotäterin die Rückenlehne unterstützen ?
MF[SO]VC[V]	aux-invan	3	5	Weil die Rückenlehne eine Bürotäterin unterstützen wird .
MF[OS]VC[V]	aux-invan	5	3	Weil eine Bürotäterin die Rückenlehne unterstützen wird .
VF[S]LK[V]MF[O]	aux-invan	2	5	Die Hose wird eine Entertainerin zwicken .
VF[O]LK[V]MF[S]	aux-invan	5	2	Eine Entertainerin wird die Hose zwicken .
LK[V]MF[SO]	aux-invan	4	6	Deshalb wird die Hose eine Entertainerin zwicken .
LK[V]MF[OS]	aux-invan	6	4	Deshalb wird eine Entertainerin die Hose zwicken .
LK[V]MF[SO]Q	aux-invan	3	5	Wird die Hose eine Entertainerin zwicken ?
LK[V]MF[OS]Q	aux-invan	5	3	Wird eine Entertainerin die Hose zwicken ?
MF[SO]VC[V]	aux-invan	3	5	Weil die Hose eine Entertainerin zwicken wird .
MF[OS]VC[V]	aux-invan	5	3	Weil eine Entertainerin die Hose zwicken wird .
VF[S]LK[V]MF[O]	aux-invan	2	5	Die Landwirtschaft wird eine Biene bedrohen .
VF[O]LK[V]MF[S]	aux-invan	5	2	Eine Biene wird die Landwirtschaft bedrohen .
LK[V]MF[SO]	aux-invan	4	6	Deshalb wird die Landwirtschaft eine Biene bedrohen .
LK[V]MF[OS]	aux-invan	6	4	Deshalb wird eine Biene die Landwirtschaft bedrohen .
LK[V]MF[SO]Q	aux-invan	3	5	Wird die Landwirtschaft eine Biene bedrohen ?
LK[V]MF[OS]Q	aux-invan	5	3	Wird eine Biene die Landwirtschaft bedrohen ?
MF[SO]VC[V]	aux-invan	3	5	Weil die Landwirtschaft eine Biene bedrohen wird .
MF[OS]VC[V]	aux-invan	5	3	Weil eine Biene die Landwirtschaft bedrohen wird .
VF[S]LK[V]MF[O]	spron-invan	1	4	Sie überfällt eine taz-Reporterin .
VF[O]LK[V]MF[S]	spron-invan	4	2	Eine taz-Reporterin überfällt sie .
LK[V]MF[SO]	spron-invan	3	5	Deshalb überfällt sie eine taz-Reporterin .
LK[V]MF[SO]Q	spron-invan	2	4	Überfällt sie eine taz-Reporterin ?
MF[SO]VC[V]	spron-invan	2	4	Weil sie eine taz-Reporterin überfällt .
VF[S]LK[V]MF[O]	spron-invan	1	4	Sie trifft eine Berufstätige .
VF[O]LK[V]MF[S]	spron-invan	4	2	Eine Berufstätige trifft sie .
LK[V]MF[SO]	spron-invan	3	5	Deshalb trifft sie eine Berufstätige .
LK[V]MF[SO]Q	spron-invan	2	4	Trifft sie eine Berufstätige ?
MF[SO]VC[V]	spron-invan	2	4	Weil sie eine Berufstätige trifft .
VF[S]LK[V]MF[O]	spron-invan	1	3	Sie drücken Jogger .
VF[O]LK[V]MF[S]	spron-invan	3	1	Jogger drücken sie .
LK[V]MF[SO]	spron-invan	3	4	Deshalb drücken sie Jogger .
LK[V]MF[SO]Q	spron-invan	2	3	Drücken sie Jogger ?
MF[SO]VC[V]	spron-invan	2	3	Weil sie Jogger drücken .
VF[S]LK[V]MF[O]	spron-invan	1	4	Sie drängt eine Informatikerin .
