Word Order	Other Properties	Subject Position	Object Position	Sentence
VF[ADV]LK[V]MF[SO]	spron-oan	3	5	Deshalb dirigiert er einen Philharmoniker .
LK[V]MF[SO]	spron-oan	2	4	Dirigiert er einen Philharmoniker ?
MF[SO]VC[V]	spron-oan	2	4	Weil er einen Philharmoniker dirigiert .
VF[S]LK[V]MF[O]	spron-oan	1	4	Wir beschreiben ein Model .
VF[O]LK[V]MF[S]	spron-oan	4	2	Ein Model beschreiben wir .
VF[ADV]LK[V]MF[SO]	spron-oan	3	5	Deshalb beschreiben wir ein Model .
LK[V]MF[SO]	spron-oan	2	4	Beschreiben wir ein Model ?
MF[SO]VC[V]	spron-oan	2	4	Weil wir ein Model beschreiben .
VF[S]LK[V]MF[O]	spron-oan	1	4	Du leitest einen Kursteilnehmer .
VF[O]LK[V]MF[S]	spron-oan	4	2	Einen Kursteilnehmer leitest du .
VF[ADV]LK[V]MF[SO]	spron-oan	3	5	Deshalb leitest du einen Kursteilnehmer .
LK[V]MF[SO]	spron-oan	2	4	Leitest du einen Kursteilnehmer ?
MF[SO]VC[V]	spron-oan	2	4	Weil du einen Kursteilnehmer leitest .
VF[S]LK[V]MF[O]	spron-oan	1	4	Wir besuchen eine Oberbürgermeisterin .
VF[O]LK[V]MF[S]	spron-oan	4	2	Eine Oberbürgermeisterin besuchen wir .
VF[ADV]LK[V]MF[SO]	spron-oan	3	5	Deshalb besuchen wir eine Oberbürgermeisterin .
LK[V]MF[SO]	spron-oan	2	4	Besuchen wir eine Oberbürgermeisterin ?
MF[SO]VC[V]	spron-oan	2	4	Weil wir eine Oberbürgermeisterin besuchen .
VF[S]LK[V]MF[O]	spron-oan	1	4	Ihr braucht einen Dolmetscher .
VF[O]LK[V]MF[S]	spron-oan	4	2	Einen Dolmetscher braucht ihr .
VF[ADV]LK[V]MF[SO]	spron-oan	3	5	Deshalb braucht ihr einen Dolmetscher .
LK[V]MF[SO]	spron-oan	2	4	Braucht ihr einen Dolmetscher ?
MF[SO]VC[V]	spron-oan	2	4	Weil ihr einen Dolmetscher braucht .
VF[S]LK[V]MF[O]	spron-oan	1	4	Du befreist einen Notleidenden .
VF[O]LK[V]MF[S]	spron-oan	4	2	Einen Notleidenden befreist du .
VF[ADV]LK[V]MF[SO]	spron-oan	3	5	Deshalb befreist du einen Notleidenden .
LK[V]MF[SO]	spron-oan	2	4	Befreist du einen Notleidenden ?
MF[SO]VC[V]	spron-oan	2	4	Weil du einen Notleidenden befreist .
VF[S]LK[V]MF[O]	oneg-oan	2	5	Der Aufsichtsratsvorstand ernennt keinen Vertreter .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Keinen Vertreter ernennt der Aufsichtsratsvorstand .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Deshalb ernennt der Aufsichtsratsvorstand keinen Vertreter .
LK[V]MF[SO]	oneg-oan	3	5	Ernennt der Aufsichtsratsvorstand keinen Vertreter ?
MF[SO]VC[V]	oneg-oan	3	5	Weil der Aufsichtsratsvorstand keinen Vertreter ernennt .
VF[S]LK[V]MF[O]	oneg-oan	2	5	Der Fernsehreporter befragt keine EZB-Chefin .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Keine EZB-Chefin befragt der Fernsehreporter .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Deshalb befragt der Fernsehreporter keine EZB-Chefin .
LK[V]MF[SO]	oneg-oan	3	5	Befragt der Fernsehreporter keine EZB-Chefin ?
MF[SO]VC[V]	oneg-oan	3	5	Weil der Fernsehreporter keine EZB-Chefin befragt .
VF[S]LK[V]MF[O]	oneg-oan	2	5	Der Züchter füttert keine Spinnen .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Keine Spinnen füttert der Züchter .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Deshalb füttert der Züchter keine Spinnen .
LK[V]MF[SO]	oneg-oan	3	5	Füttert der Züchter keine Spinnen ?
MF[SO]VC[V]	oneg-oan	3	5	Weil der Züchter keine Spinnen füttert .
VF[S]LK[V]MF[O]	oneg-oan	2	5	Die Katze kratzt keinen Hundehalter .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Keinen Hundehalter kratzt die Katze .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Deshalb kratzt die Katze keinen Hundehalter .
LK[V]MF[SO]	oneg-oan	3	5	Kratzt die Katze keinen Hundehalter ?
MF[SO]VC[V]	oneg-oan	3	5	Weil die Katze keinen Hundehalter kratzt .
VF[S]LK[V]MF[O]	oneg-oan	2	5	Der Kellner streift keinen Koch .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Keinen Koch streift der Kellner .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Deshalb streift der Kellner keinen Koch .
LK[V]MF[SO]	oneg-oan	3	5	Streift der Kellner keinen Koch ?
MF[SO]VC[V]	oneg-oan	3	5	Weil der Kellner keinen Koch streift .
VF[S]LK[V]MF[O]	oneg-oan	2	5	Die Personalerin nimmt keinen Bewerber .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Keinen Bewerber nimmt die Personalerin .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Deshalb nimmt die Personalerin keinen Bewerber .
LK[V]MF[SO]	oneg-oan	3	5	Nimmt die Personalerin keinen Bewerber ?
MF[SO]VC[V]	oneg-oan	3	5	Weil die Personalerin keinen Bewerber nimmt .
VF[S]LK[V]MF[O]	oneg-oan	2	5	Der Komponist kopiert keine Jazz-Pianistin .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Keine Jazz-Pianistin kopiert der Komponist .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Deshalb kopiert der Komponist keine Jazz-Pianistin .
LK[V]MF[SO]	oneg-oan	3	5	Kopiert der Komponist keine Jazz-Pianistin ?
MF[SO]VC[V]	oneg-oan	3	5	Weil der Komponist keine Jazz-Pianistin kopiert .
VF[S]LK[V]MF[O]	oneg-oan	2	5	Die Mieter beauftragen keinen Kammerjäger .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Keinen Kammerjäger beauftragen die Mieter .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Deshalb beauftragen die Mieter keinen Kammerjäger .
LK[V]MF[SO]	oneg-oan	3	5	Beauftragen die Mieter keinen Kammerjäger ?
MF[SO]VC[V]	oneg-oan	3	5	Weil die Mieter keinen Kammerjäger beauftragen .
VF[S]LK[V]MF[O]	oneg-oan	2	5	Der 18jährige verletzt keine Jugendlichen .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Keine Jugendlichen verletzt der 18jährige .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Deshalb verletzt der 18jährige keine Jugendlichen .
LK[V]MF[SO]	oneg-oan	3	5	Verletzt der 18jährige keine Jugendlichen ?
MF[SO]VC[V]	oneg-oan	3	5	Weil der 18jährige keine Jugendlichen verletzt .
VF[S]LK[V]MF[O]	oneg-oan	2	5	Der Schweizer dirigiert keine Philharmoniker .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Keine Philharmoniker dirigiert der Schweizer .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Deshalb dirigiert der Schweizer keine Philharmoniker .
LK[V]MF[SO]	oneg-oan	3	5	Dirigiert der Schweizer keine Philharmoniker ?
MF[SO]VC[V]	oneg-oan	3	5	Weil der Schweizer keine Philharmoniker dirigiert .
VF[S]LK[V]MF[O]	oneg-oan	2	5	Die Fotografin beschreibt keine Models .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Keine Models beschreibt die Fotografin .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Deshalb beschreibt die Fotografin keine Models .
LK[V]MF[SO]	oneg-oan	3	5	Beschreibt die Fotografin keine Models ?
MF[SO]VC[V]	oneg-oan	3	5	Weil die Fotografin keine Models beschreibt .
VF[S]LK[V]MF[O]	oneg-oan	2	5	Der Wirtschaftsingenieur leitet keine Kursteilnehmer .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Keine Kursteilnehmer leitet der Wirtschaftsingenieur .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Deshalb leitet der Wirtschaftsingenieur keine Kursteilnehmer .
LK[V]MF[SO]	oneg-oan	3	5	Leitet der Wirtschaftsingenieur keine Kursteilnehmer ?
MF[SO]VC[V]	oneg-oan	3	5	Weil der Wirtschaftsingenieur keine Kursteilnehmer leitet .
VF[S]LK[V]MF[O]	oneg-oan	2	5	Die Experten besuchen keine Oberbürgermeisterin .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Keine Oberbürgermeisterin besuchen die Experten .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Deshalb besuchen die Experten keine Oberbürgermeisterin .
LK[V]MF[SO]	oneg-oan	3	5	Besuchen die Experten keine Oberbürgermeisterin ?
MF[SO]VC[V]	oneg-oan	3	5	Weil die Experten keine Oberbürgermeisterin besuchen .
VF[S]LK[V]MF[O]	oneg-oan	2	5	Die Pionierin braucht keinen Dolmetscher .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Keinen Dolmetscher braucht die Pionierin .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Deshalb braucht die Pionierin keinen Dolmetscher .
LK[V]MF[SO]	oneg-oan	3	5	Braucht die Pionierin keinen Dolmetscher ?
MF[SO]VC[V]	oneg-oan	3	5	Weil die Pionierin keinen Dolmetscher braucht .
VF[S]LK[V]MF[O]	oneg-oan	2	5	Der Feuerwehrmann befreit keinen Notleidenden .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Keinen Notleidenden befreit der Feuerwehrmann .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Deshalb befreit der Feuerwehrmann keinen Notleidenden .
LK[V]MF[SO]	oneg-oan	3	5	Befreit der Feuerwehrmann keinen Notleidenden ?
MF[SO]VC[V]	oneg-oan	3	5	Weil der Feuerwehrmann keinen Notleidenden befreit .
VF[S]LK[V]MF[O]	pp-oan	2	8	Der Aufsichtsratsvorstand ernennt in dem Jahr einen Vertreter .
VF[O]LK[V]MF[S]	pp-oan	8	2	Einen Vertreter ernennt in dem Jahr der Aufsichtsratsvorstand .
VF[ADV]LK[V]MF[SO]	pp-oan	7	9	Deshalb ernennt in dem Jahr der Aufsichtsratsvorstand einen Vertreter .
LK[V]MF[SO]	pp-oan	6	8	Ernennt in dem Jahr der Aufsichtsratsvorstand einen Vertreter ?
MF[SO]VC[V]	pp-oan	6	8	Weil in dem Jahr der Aufsichtsratsvorstand einen Vertreter ernennt .
VF[S]LK[V]MF[O]	pp-oan	2	8	Der Fernsehreporter befragt in dem Jahr eine EZB-Chefin .
VF[O]LK[V]MF[S]	pp-oan	8	2	Eine EZB-Chefin befragt in dem Jahr der Fernsehreporter .
VF[ADV]LK[V]MF[SO]	pp-oan	7	9	Deshalb befragt in dem Jahr der Fernsehreporter eine EZB-Chefin .
LK[V]MF[SO]	pp-oan	6	8	Befragt in dem Jahr der Fernsehreporter eine EZB-Chefin ?
MF[SO]VC[V]	pp-oan	6	8	Weil in dem Jahr der Fernsehreporter eine EZB-Chefin befragt .
VF[S]LK[V]MF[O]	pp-oan	2	8	Der Züchter füttert in dem Jahr eine Spinne .
VF[O]LK[V]MF[S]	pp-oan	8	2	Eine Spinne füttert in dem Jahr der Züchter .
VF[ADV]LK[V]MF[SO]	pp-oan	7	9	Deshalb füttert in dem Jahr der Züchter eine Spinne .
LK[V]MF[SO]	pp-oan	6	8	Füttert in dem Jahr der Züchter eine Spinne ?
MF[SO]VC[V]	pp-oan	6	8	Weil in dem Jahr der Züchter eine Spinne füttert .
VF[S]LK[V]MF[O]	pp-oan	2	8	Die Katze kratzt in dem Jahr einen Hundehalter .
VF[O]LK[V]MF[S]	pp-oan	8	2	Einen Hundehalter kratzt in dem Jahr die Katze .
VF[ADV]LK[V]MF[SO]	pp-oan	7	9	Deshalb kratzt in dem Jahr die Katze einen Hundehalter .
LK[V]MF[SO]	pp-oan	6	8	Kratzt in dem Jahr die Katze einen Hundehalter ?
MF[SO]VC[V]	pp-oan	6	8	Weil in dem Jahr die Katze einen Hundehalter kratzt .
VF[S]LK[V]MF[O]	pp-oan	2	8	Der Kellner streift in dem Jahr einen Koch .
VF[O]LK[V]MF[S]	pp-oan	8	2	Einen Koch streift in dem Jahr der Kellner .
VF[ADV]LK[V]MF[SO]	pp-oan	7	9	Deshalb streift in dem Jahr der Kellner einen Koch .
LK[V]MF[SO]	pp-oan	6	8	Streift in dem Jahr der Kellner einen Koch ?
MF[SO]VC[V]	pp-oan	6	8	Weil in dem Jahr der Kellner einen Koch streift .
VF[S]LK[V]MF[O]	pp-oan	2	8	Die Personalerin nimmt in dem Jahr einen Bewerber .
VF[O]LK[V]MF[S]	pp-oan	8	2	Einen Bewerber nimmt in dem Jahr die Personalerin .
VF[ADV]LK[V]MF[SO]	pp-oan	7	9	Deshalb nimmt in dem Jahr die Personalerin einen Bewerber .
LK[V]MF[SO]	pp-oan	6	8	Nimmt in dem Jahr die Personalerin einen Bewerber ?
MF[SO]VC[V]	pp-oan	6	8	Weil in dem Jahr die Personalerin einen Bewerber nimmt .
VF[S]LK[V]MF[O]	pp-oan	2	8	Der Komponist kopiert in dem Jahr eine Jazz-Pianistin .
VF[O]LK[V]MF[S]	pp-oan	8	2	Eine Jazz-Pianistin kopiert in dem Jahr der Komponist .
VF[ADV]LK[V]MF[SO]	pp-oan	7	9	Deshalb kopiert in dem Jahr der Komponist eine Jazz-Pianistin .
LK[V]MF[SO]	pp-oan	6	8	Kopiert in dem Jahr der Komponist eine Jazz-Pianistin ?
MF[SO]VC[V]	pp-oan	6	8	Weil in dem Jahr der Komponist eine Jazz-Pianistin kopiert .
VF[S]LK[V]MF[O]	pp-oan	2	8	Die Mieter beauftragen in dem Jahr einen Kammerjäger .
VF[O]LK[V]MF[S]	pp-oan	8	2	Einen Kammerjäger beauftragen in dem Jahr die Mieter .
VF[ADV]LK[V]MF[SO]	pp-oan	7	9	Deshalb beauftragen in dem Jahr die Mieter einen Kammerjäger .
LK[V]MF[SO]	pp-oan	6	8	Beauftragen in dem Jahr die Mieter einen Kammerjäger ?
MF[SO]VC[V]	pp-oan	6	8	Weil in dem Jahr die Mieter einen Kammerjäger beauftragen .
VF[S]LK[V]MF[O]	pp-oan	2	8	Der 18jährige verletzt in dem Jahr einen Jugendlichen .
VF[O]LK[V]MF[S]	pp-oan	8	2	Einen Jugendlichen verletzt in dem Jahr der 18jährige .
VF[ADV]LK[V]MF[SO]	pp-oan	7	9	Deshalb verletzt in dem Jahr der 18jährige einen Jugendlichen .
LK[V]MF[SO]	pp-oan	6	8	Verletzt in dem Jahr der 18jährige einen Jugendlichen ?
MF[SO]VC[V]	pp-oan	6	8	Weil in dem Jahr der 18jährige einen Jugendlichen verletzt .
VF[S]LK[V]MF[O]	pp-oan	2	8	Der Schweizer dirigiert in dem Jahr einen Philharmoniker .
VF[O]LK[V]MF[S]	pp-oan	8	2	Einen Philharmoniker dirigiert in dem Jahr der Schweizer .
VF[ADV]LK[V]MF[SO]	pp-oan	7	9	Deshalb dirigiert in dem Jahr der Schweizer einen Philharmoniker .
LK[V]MF[SO]	pp-oan	6	8	Dirigiert in dem Jahr der Schweizer einen Philharmoniker ?
MF[SO]VC[V]	pp-oan	6	8	Weil in dem Jahr der Schweizer einen Philharmoniker dirigiert .
VF[S]LK[V]MF[O]	pp-oan	2	8	Die Fotografinnen beschreiben in dem Jahr ein Model .
VF[O]LK[V]MF[S]	pp-oan	8	2	Ein Model beschreiben in dem Jahr die Fotografinnen .
VF[ADV]LK[V]MF[SO]	pp-oan	7	9	Deshalb beschreiben in dem Jahr die Fotografinnen ein Model .
LK[V]MF[SO]	pp-oan	6	8	Beschreiben in dem Jahr die Fotografinnen ein Model ?
MF[SO]VC[V]	pp-oan	6	8	Weil in dem Jahr die Fotografinnen ein Model beschreiben .
VF[S]LK[V]MF[O]	pp-oan	2	8	Der Wirtschaftsingenieur leitet in dem Jahr einen Kursteilnehmer .
VF[O]LK[V]MF[S]	pp-oan	8	2	Einen Kursteilnehmer leitet in dem Jahr der Wirtschaftsingenieur .
VF[ADV]LK[V]MF[SO]	pp-oan	7	9	Deshalb leitet in dem Jahr der Wirtschaftsingenieur einen Kursteilnehmer .
LK[V]MF[SO]	pp-oan	6	8	Leitet in dem Jahr der Wirtschaftsingenieur einen Kursteilnehmer ?
MF[SO]VC[V]	pp-oan	6	8	Weil in dem Jahr der Wirtschaftsingenieur einen Kursteilnehmer leitet .
VF[S]LK[V]MF[O]	pp-oan	2	8	Die Experten besuchen in dem Jahr eine Oberbürgermeisterin .
VF[O]LK[V]MF[S]	pp-oan	8	2	Eine Oberbürgermeisterin besuchen in dem Jahr die Experten .
VF[ADV]LK[V]MF[SO]	pp-oan	7	9	Deshalb besuchen in dem Jahr die Experten eine Oberbürgermeisterin .
LK[V]MF[SO]	pp-oan	6	8	Besuchen in dem Jahr die Experten eine Oberbürgermeisterin ?
MF[SO]VC[V]	pp-oan	6	8	Weil in dem Jahr die Experten eine Oberbürgermeisterin besuchen .
VF[S]LK[V]MF[O]	pp-oan	2	8	Die Pionierin braucht in dem Jahr einen Dolmetscher .
VF[O]LK[V]MF[S]	pp-oan	8	2	Einen Dolmetscher braucht in dem Jahr die Pionierin .
VF[ADV]LK[V]MF[SO]	pp-oan	7	9	Deshalb braucht in dem Jahr die Pionierin einen Dolmetscher .
LK[V]MF[SO]	pp-oan	6	8	Braucht in dem Jahr die Pionierin einen Dolmetscher ?
MF[SO]VC[V]	pp-oan	6	8	Weil in dem Jahr die Pionierin einen Dolmetscher braucht .
VF[S]LK[V]MF[O]	pp-oan	2	8	Der Feuerwehrmann befreit in dem Jahr einen Notleidenden .
VF[O]LK[V]MF[S]	pp-oan	8	2	Einen Notleidenden befreit in dem Jahr der Feuerwehrmann .
VF[ADV]LK[V]MF[SO]	pp-oan	7	9	Deshalb befreit in dem Jahr der Feuerwehrmann einen Notleidenden .
LK[V]MF[SO]	pp-oan	6	8	Befreit in dem Jahr der Feuerwehrmann einen Notleidenden ?
MF[SO]VC[V]	pp-oan	6	8	Weil in dem Jahr der Feuerwehrmann einen Notleidenden befreit .
VF[S]LK[V]MF[O]	pp-oan	2	5	Die Quote umgeht eine Frau .
VF[O]LK[V]MF[S]	pp-oan	5	2	Eine Frau umgeht die Quote .
VF[ADV]LK[V]MF[SO]	pp-oan	4	6	Deshalb umgeht die Quote eine Frau .
LK[V]MF[SO]	pp-oan	3	5	Umgeht die Quote eine Frau ?
MF[SO]VC[V]	pp-oan	3	5	Weil die Quote eine Frau umgeht .
VF[S]LK[V]MF[O]	sinan-oan	2	5	Der Zyklon trifft einen Küstenbewohner .
VF[O]LK[V]MF[S]	sinan-oan	5	2	Einen Küstenbewohner trifft der Zyklon .
VF[ADV]LK[V]MF[SO]	sinan-oan	4	6	Deshalb trifft der Zyklon einen Küstenbewohner .
LK[V]MF[SO]	sinan-oan	3	5	Trifft der Zyklon einen Küstenbewohner ?
MF[SO]VC[V]	sinan-oan	3	5	Weil der Zyklon einen Küstenbewohner trifft .
VF[S]LK[V]MF[O]	sinan-oan	2	5	Das Gas verletzt einen Arzt .
VF[O]LK[V]MF[S]	sinan-oan	5	2	Einen Arzt verletzt das Gas .
VF[ADV]LK[V]MF[SO]	sinan-oan	4	6	Deshalb verletzt das Gas einen Arzt .
LK[V]MF[SO]	sinan-oan	3	5	Verletzt das Gas einen Arzt ?
MF[SO]VC[V]	sinan-oan	3	5	Weil das Gas einen Arzt verletzt .
VF[S]LK[V]MF[O]	sinan-oan	2	5	Das Wandrelief ruft einen Maler .
VF[O]LK[V]MF[S]	sinan-oan	5	2	Einen Maler ruft das Wandrelief .
VF[ADV]LK[V]MF[SO]	sinan-oan	4	6	Deshalb ruft das Wandrelief einen Maler .
LK[V]MF[SO]	sinan-oan	3	5	Ruft das Wandrelief einen Maler ?
MF[SO]VC[V]	sinan-oan	3	5	Weil das Wandrelief einen Maler ruft .
VF[S]LK[V]MF[O]	sinan-oan	2	5	Die Video-Installationen bilden ein Double .
VF[O]LK[V]MF[S]	sinan-oan	5	2	Ein Double bilden die Video-Installationen .
VF[ADV]LK[V]MF[SO]	sinan-oan	4	6	Deshalb bilden die Video-Installationen ein Double .
LK[V]MF[SO]	sinan-oan	3	5	Bilden die Video-Installationen ein Double ?
MF[SO]VC[V]	sinan-oan	3	5	Weil die Video-Installationen ein Double bilden .
VF[S]LK[V]MF[O]	sinan-oan	2	5	Der Antrag fordert einen Befürworter .
VF[O]LK[V]MF[S]	sinan-oan	5	2	Einen Befürworter fordert der Antrag .
VF[ADV]LK[V]MF[SO]	sinan-oan	4	6	Deshalb fordert der Antrag einen Befürworter .
LK[V]MF[SO]	sinan-oan	3	5	Fordert der Antrag einen Befürworter ?
MF[SO]VC[V]	sinan-oan	3	5	Weil der Antrag einen Befürworter fordert .
VF[S]LK[V]MF[O]	sinan-oan	2	5	Die Arbeit bringt einen Gastarbeiter .
VF[O]LK[V]MF[S]	sinan-oan	5	2	Einen Gastarbeiter bringt die Arbeit .
VF[ADV]LK[V]MF[SO]	sinan-oan	4	6	Deshalb bringt die Arbeit einen Gastarbeiter .
LK[V]MF[SO]	sinan-oan	3	5	Bringt die Arbeit einen Gastarbeiter ?
MF[SO]VC[V]	sinan-oan	3	5	Weil die Arbeit einen Gastarbeiter bringt .
VF[S]LK[V]MF[O]	sinan-oan	2	5	Die Bekenntnisse verändern einen Befehlshaber .
VF[O]LK[V]MF[S]	sinan-oan	5	2	Einen Befehlshaber verändern die Bekenntnisse .
VF[ADV]LK[V]MF[SO]	sinan-oan	4	6	Deshalb verändern die Bekenntnisse einen Befehlshaber .
LK[V]MF[SO]	sinan-oan	3	5	Verändern die Bekenntnisse einen Befehlshaber ?
MF[SO]VC[V]	sinan-oan	3	5	Weil die Bekenntnisse einen Befehlshaber verändern .
VF[S]LK[V]MF[O]	sinan-oan	2	5	Die Flugzeugträger verlassen eine Technikerin .
VF[O]LK[V]MF[S]	sinan-oan	5	2	Eine Technikerin verlassen die Flugzeugträger .
VF[ADV]LK[V]MF[SO]	sinan-oan	4	6	Deshalb verlassen die Flugzeugträger eine Technikerin .
LK[V]MF[SO]	sinan-oan	3	5	Verlassen die Flugzeugträger eine Technikerin ?
MF[SO]VC[V]	sinan-oan	3	5	Weil die Flugzeugträger eine Technikerin verlassen .
VF[S]LK[V]MF[O]	sinan-oan	2	5	Der Hurrikan zerstört einen Handwerker .
VF[O]LK[V]MF[S]	sinan-oan	5	2	Einen Handwerker zerstört der Hurrikan .
VF[ADV]LK[V]MF[SO]	sinan-oan	4	6	Deshalb zerstört der Hurrikan einen Handwerker .
LK[V]MF[SO]	sinan-oan	3	5	Zerstört der Hurrikan einen Handwerker ?
MF[SO]VC[V]	sinan-oan	3	5	Weil der Hurrikan einen Handwerker zerstört .
VF[S]LK[V]MF[O]	base-invan	2	5	Die Borniertheit überfällt einen taz-Reporter .
VF[O]LK[V]MF[S]	base-invan	5	2	Einen taz-Reporter überfällt die Borniertheit .
VF[ADV]LK[V]MF[SO]	base-invan	4	6	Deshalb überfällt die Borniertheit einen taz-Reporter .
VF[ADV]LK[V]MF[OS]	base-invan	6	4	Deshalb überfällt einen taz-Reporter die Borniertheit .
LK[V]MF[SO]	base-invan	3	5	Überfällt die Borniertheit einen taz-Reporter ?
LK[V]MF[OS]	base-invan	5	3	Überfällt einen taz-Reporter die Borniertheit ?
MF[SO]VC[V]	base-invan	3	5	Weil die Borniertheit einen taz-Reporter überfällt .
MF[OS]VC[V]	base-invan	5	3	Weil einen taz-Reporter die Borniertheit überfällt .
VF[S]LK[V]MF[O]	base-invan	2	5	Die Schuld trifft einen Berufstätigen .
VF[O]LK[V]MF[S]	base-invan	5	2	Einen Berufstätigen trifft die Schuld .
VF[ADV]LK[V]MF[SO]	base-invan	4	6	Deshalb trifft die Schuld einen Berufstätigen .
VF[ADV]LK[V]MF[OS]	base-invan	6	4	Deshalb trifft einen Berufstätigen die Schuld .
LK[V]MF[SO]	base-invan	3	5	Trifft die Schuld einen Berufstätigen ?
LK[V]MF[OS]	base-invan	5	3	Trifft einen Berufstätigen die Schuld ?
MF[SO]VC[V]	base-invan	3	5	Weil die Schuld einen Berufstätigen trifft .
MF[OS]VC[V]	base-invan	5	3	Weil einen Berufstätigen die Schuld trifft .
VF[S]LK[V]MF[O]	base-invan	2	5	Der Schuh drückt einen Jogger .
VF[O]LK[V]MF[S]	base-invan	5	2	Einen Jogger drückt der Schuh .
VF[ADV]LK[V]MF[SO]	base-invan	4	6	Deshalb drückt der Schuh einen Jogger .
VF[ADV]LK[V]MF[OS]	base-invan	6	4	Deshalb drückt einen Jogger der Schuh .
LK[V]MF[SO]	base-invan	3	5	Drückt der Schuh einen Jogger ?
LK[V]MF[OS]	base-invan	5	3	Drückt einen Jogger der Schuh ?
MF[SO]VC[V]	base-invan	3	5	Weil der Schuh einen Jogger drückt .
MF[OS]VC[V]	base-invan	5	3	Weil einen Jogger der Schuh drückt .
VF[S]LK[V]MF[O]	base-invan	2	5	Die Deadline drängt einen Informatiker .
VF[O]LK[V]MF[S]	base-invan	5	2	Einen Informatiker drängt die Deadline .
VF[ADV]LK[V]MF[SO]	base-invan	4	6	Deshalb drängt die Deadline einen Informatiker .
VF[ADV]LK[V]MF[OS]	base-invan	6	4	Deshalb drängt einen Informatiker die Deadline .
LK[V]MF[SO]	base-invan	3	5	Drängt die Deadline einen Informatiker ?
LK[V]MF[OS]	base-invan	5	3	Drängt einen Informatiker die Deadline ?
MF[SO]VC[V]	base-invan	3	5	Weil die Deadline einen Informatiker drängt .
MF[OS]VC[V]	base-invan	5	3	Weil einen Informatiker die Deadline drängt .
VF[S]LK[V]MF[O]	base-invan	2	5	Der Ofen wärmt eine Wanderin .
VF[O]LK[V]MF[S]	base-invan	5	2	Eine Wanderin wärmt der Ofen .
VF[ADV]LK[V]MF[SO]	base-invan	4	6	Deshalb wärmt der Ofen eine Wanderin .
VF[ADV]LK[V]MF[OS]	base-invan	6	4	Deshalb wärmt eine Wanderin der Ofen .
LK[V]MF[SO]	base-invan	3	5	Wärmt der Ofen eine Wanderin ?
LK[V]MF[OS]	base-invan	5	3	Wärmt eine Wanderin der Ofen ?
MF[SO]VC[V]	base-invan	3	5	Weil der Ofen eine Wanderin wärmt .
MF[OS]VC[V]	base-invan	5	3	Weil eine Wanderin der Ofen wärmt .
VF[S]LK[V]MF[O]	base-invan	2	5	Der Regenschauer durchnässt einen Spaziergänger .
VF[O]LK[V]MF[S]	base-invan	5	2	Einen Spaziergänger durchnässt der Regenschauer .
VF[ADV]LK[V]MF[SO]	base-invan	4	6	Deshalb durchnässt der Regenschauer einen Spaziergänger .
VF[ADV]LK[V]MF[OS]	base-invan	6	4	Deshalb durchnässt einen Spaziergänger der Regenschauer .
LK[V]MF[SO]	base-invan	3	5	Durchnässt der Regenschauer einen Spaziergänger ?
LK[V]MF[OS]	base-invan	5	3	Durchnässt einen Spaziergänger der Regenschauer ?
MF[SO]VC[V]	base-invan	3	5	Weil der Regenschauer einen Spaziergänger durchnässt .
MF[OS]VC[V]	base-invan	5	3	Weil einen Spaziergänger der Regenschauer durchnässt .
VF[S]LK[V]MF[O]	base-invan	2	5	Die Kamera begleitet einen Trucker .
VF[O]LK[V]MF[S]	base-invan	5	2	Einen Trucker begleitet die Kamera .
VF[ADV]LK[V]MF[SO]	base-invan	4	6	Deshalb begleitet die Kamera einen Trucker .
VF[ADV]LK[V]MF[OS]	base-invan	6	4	Deshalb begleitet einen Trucker die Kamera .
LK[V]MF[SO]	base-invan	3	5	Begleitet die Kamera einen Trucker ?
