Word Order	Other Properties	Subject Position	Object Position	Sentence
VF[O]LK[V]MF[S]	amb-oan	4	1	Cursisten begeleiden de ingenieurs .
VF[ADV]LK[V]MF[SO]	amb-oan	4	5	Daarom begeleiden de ingenieurs cursisten .
LK[V]MF[SO]	amb-oan	3	4	Begeleiden de ingenieurs cursisten ?
MF[SO]VC[V]	amb-oan	3	4	Omdat de ingenieurs cursisten begeleiden .
VF[S]LK[V]MF[O]	amb-oan	2	5	De deskundige adviseert een burgemeester .
VF[O]LK[V]MF[S]	amb-oan	5	2	Een burgemeester adviseert de deskundige .
VF[ADV]LK[V]MF[SO]	amb-oan	4	6	Daarom adviseert de deskundige een burgemeester .
LK[V]MF[SO]	amb-oan	3	5	Adviseert de deskundige een burgemeester ?
MF[SO]VC[V]	amb-oan	3	5	Omdat de deskundige een burgemeester adviseert .
VF[S]LK[V]MF[O]	amb-oan	2	4	De reizigers eisen tolken .
VF[O]LK[V]MF[S]	amb-oan	4	1	Tolken eisen de reizigers .
VF[ADV]LK[V]MF[SO]	amb-oan	4	5	Daarom eisen de reizigers tolken .
LK[V]MF[SO]	amb-oan	3	4	Eisen de reizigers tolken ?
MF[SO]VC[V]	amb-oan	3	4	Omdat de reizigers tolken eisen .
VF[S]LK[V]MF[O]	amb-oan	2	5	De brandweerman bevrijdt een slachtoffer .
VF[O]LK[V]MF[S]	amb-oan	5	2	Een slachtoffer bevrijdt de brandweerman .
VF[ADV]LK[V]MF[SO]	amb-oan	4	6	Daarom bevrijdt de brandweerman een slachtoffer .
LK[V]MF[SO]	amb-oan	3	5	Bevrijdt de brandweerman een slachtoffer ?
MF[SO]VC[V]	amb-oan	3	5	Omdat de brandweerman een slachtoffer bevrijdt .
VF[S]LK[V]MF[O]	aux-oan	2	4	De bestuursvoorzitter zal opvolgers benoemen .
VF[O]LK[V]MF[S]	aux-oan	4	1	Opvolgers zal de bestuursvoorzitter benoemen .
VF[ADV]LK[V]MF[SO]	aux-oan	4	5	Daarom zal de bestuursvoorzitter opvolgers benoemen .
LK[V]MF[SO]	aux-oan	3	4	Zal de bestuursvoorzitter opvolgers benoemen ?
MF[SO]VC[V]	aux-oan	3	4	Omdat de bestuursvoorzitter opvolgers zal benoemen .
VF[S]LK[V]MF[O]	aux-oan	2	5	De televisiereporters zullen een ECB-bazin interviewen .
VF[O]LK[V]MF[S]	aux-oan	5	2	Een ECB-bazin zullen de televisiereporters interviewen .
VF[ADV]LK[V]MF[SO]	aux-oan	4	6	Daarom zullen de televisiereporters een ECB-bazin interviewen .
LK[V]MF[SO]	aux-oan	3	5	Zullen de televisiereporters een ECB-bazin interviewen ?
MF[SO]VC[V]	aux-oan	3	5	Omdat de televisiereporters een ECB-bazin zullen interviewen .
VF[S]LK[V]MF[O]	aux-oan	2	4	De fokker zal spinnen voeden .
VF[O]LK[V]MF[S]	aux-oan	4	1	Spinnen zal de fokker voeden .
VF[ADV]LK[V]MF[SO]	aux-oan	4	5	Daarom zal de fokker spinnen voeden .
LK[V]MF[SO]	aux-oan	3	4	Zal de fokker spinnen voeden ?
MF[SO]VC[V]	aux-oan	3	4	Omdat de fokker spinnen zal voeden .
VF[S]LK[V]MF[O]	aux-oan	2	5	De katten zullen een hondeneigenaar krabben .
VF[O]LK[V]MF[S]	aux-oan	5	2	Een hondeneigenaar zullen de katten krabben .
VF[ADV]LK[V]MF[SO]	aux-oan	4	6	Daarom zullen de katten een hondeneigenaar krabben .
LK[V]MF[SO]	aux-oan	3	5	Zullen de katten een hondeneigenaar krabben ?
MF[SO]VC[V]	aux-oan	3	5	Omdat de katten een hondeneigenaar zullen krabben .
VF[S]LK[V]MF[O]	aux-oan	2	4	De ober zal gasten bedienen .
VF[O]LK[V]MF[S]	aux-oan	4	1	Gasten zal de ober bedienen .
VF[ADV]LK[V]MF[SO]	aux-oan	4	5	Daarom zal de ober gasten bedienen .
LK[V]MF[SO]	aux-oan	3	4	Zal de ober gasten bedienen ?
MF[SO]VC[V]	aux-oan	3	4	Omdat de ober gasten zal bedienen .
VF[S]LK[V]MF[O]	aux-oan	2	4	De HR-manager zal sollicitanten accepteren .
VF[O]LK[V]MF[S]	aux-oan	4	1	Sollicitanten zal de HR-manager accepteren .
VF[ADV]LK[V]MF[SO]	aux-oan	4	5	Daarom zal de HR-manager sollicitanten accepteren .
LK[V]MF[SO]	aux-oan	3	4	Zal de HR-manager sollicitanten accepteren ?
MF[SO]VC[V]	aux-oan	3	4	Omdat de HR-manager sollicitanten zal accepteren .
VF[S]LK[V]MF[O]	aux-oan	2	5	De acteurs zullen een jazzpianist imiteren .
VF[O]LK[V]MF[S]	aux-oan	5	2	Een jazzpianist zullen de acteurs imiteren .
VF[ADV]LK[V]MF[SO]	aux-oan	4	6	Daarom zullen de acteurs een jazzpianist imiteren .
LK[V]MF[SO]	aux-oan	3	5	Zullen de acteurs een jazzpianist imiteren ?
MF[SO]VC[V]	aux-oan	3	5	Omdat de acteurs een jazzpianist zullen imiteren .
VF[S]LK[V]MF[O]	aux-oan	2	5	De huurders zullen een verdelger huren .
VF[O]LK[V]MF[S]	aux-oan	5	2	Een verdelger zullen de huurders huren .
VF[ADV]LK[V]MF[SO]	aux-oan	4	6	Daarom zullen de huurders een verdelger huren .
LK[V]MF[SO]	aux-oan	3	5	Zullen de huurders een verdelger huren ?
MF[SO]VC[V]	aux-oan	3	5	Omdat de huurders een verdelger zullen huren .
VF[S]LK[V]MF[O]	aux-oan	2	4	De 18-jarige zal kinderen babysitten .
VF[O]LK[V]MF[S]	aux-oan	4	1	Kinderen zal de 18-jarige babysitten .
VF[ADV]LK[V]MF[SO]	aux-oan	4	5	Daarom zal de 18-jarige kinderen babysitten .
LK[V]MF[SO]	aux-oan	3	4	Zal de 18-jarige kinderen babysitten ?
MF[SO]VC[V]	aux-oan	3	4	Omdat de 18-jarige kinderen zal babysitten .
VF[S]LK[V]MF[O]	aux-oan	2	4	De Zwitser zal orkestmuzikanten dirigeren .
VF[O]LK[V]MF[S]	aux-oan	4	1	Orkestmuzikanten zal de Zwitser dirigeren .
VF[ADV]LK[V]MF[SO]	aux-oan	4	5	Daarom zal de Zwitser orkestmuzikanten dirigeren .
LK[V]MF[SO]	aux-oan	3	4	Zal de Zwitser orkestmuzikanten dirigeren ?
MF[SO]VC[V]	aux-oan	3	4	Omdat de Zwitser orkestmuzikanten zal dirigeren .
VF[S]LK[V]MF[O]	aux-oan	2	4	De fotograaf zal modellen fotograferen .
VF[O]LK[V]MF[S]	aux-oan	4	1	Modellen zal de fotograaf fotograferen .
VF[ADV]LK[V]MF[SO]	aux-oan	4	5	Daarom zal de fotograaf modellen fotograferen .
LK[V]MF[SO]	aux-oan	3	4	Zal de fotograaf modellen fotograferen ?
MF[SO]VC[V]	aux-oan	3	4	Omdat de fotograaf modellen zal fotograferen .
VF[S]LK[V]MF[O]	aux-oan	2	4	De ingenieur zal cursisten begeleiden .
VF[O]LK[V]MF[S]	aux-oan	4	1	Cursisten zal de ingenieur begeleiden .
VF[ADV]LK[V]MF[SO]	aux-oan	4	5	Daarom zal de ingenieur cursisten begeleiden .
LK[V]MF[SO]	aux-oan	3	4	Zal de ingenieur cursisten begeleiden ?
MF[SO]VC[V]	aux-oan	3	4	Omdat de ingenieur cursisten zal begeleiden .
VF[S]LK[V]MF[O]	aux-oan	2	5	De deskundigen zullen een burgemeester adviseren .
VF[O]LK[V]MF[S]	aux-oan	5	2	Een burgemeester zullen de deskundigen adviseren .
VF[ADV]LK[V]MF[SO]	aux-oan	4	6	Daarom zullen de deskundigen een burgemeester adviseren .
LK[V]MF[SO]	aux-oan	3	5	Zullen de deskundigen een burgemeester adviseren ?
MF[SO]VC[V]	aux-oan	3	5	Omdat de deskundigen een burgemeester zullen adviseren .
VF[S]LK[V]MF[O]	aux-oan	2	5	De reizigers zullen een tolk eisen .
VF[O]LK[V]MF[S]	aux-oan	5	2	Een tolk zullen de reizigers eisen .
VF[ADV]LK[V]MF[SO]	aux-oan	4	6	Daarom zullen de reizigers een tolk eisen .
LK[V]MF[SO]	aux-oan	3	5	Zullen de reizigers een tolk eisen ?
MF[SO]VC[V]	aux-oan	3	5	Omdat de reizigers een tolk zullen eisen .
VF[S]LK[V]MF[O]	aux-oan	2	5	De brandweermannen zullen een slachtoffer bevrijden .
VF[O]LK[V]MF[S]	aux-oan	5	2	Een slachtoffer zullen de brandweermannen bevrijden .
VF[ADV]LK[V]MF[SO]	aux-oan	4	6	Daarom zullen de brandweermannen een slachtoffer bevrijden .
LK[V]MF[SO]	aux-oan	3	5	Zullen de brandweermannen een slachtoffer bevrijden ?
MF[SO]VC[V]	aux-oan	3	5	Omdat de brandweermannen een slachtoffer zullen bevrijden .
VF[S]LK[V]MF[O]	spron-oan	1	4	Hij benoemt een opvolger .
VF[O]LK[V]MF[S]	spron-oan	4	2	Een opvolger benoemt hij .
VF[ADV]LK[V]MF[SO]	spron-oan	3	5	Daarom benoemt hij een opvolger .
LK[V]MF[SO]	spron-oan	2	4	Benoemt hij een opvolger ?
MF[SO]VC[V]	spron-oan	2	4	Omdat hij een opvolger benoemt .
VF[S]LK[V]MF[O]	spron-oan	1	4	Zij interviewen een ECB-bazin .
VF[O]LK[V]MF[S]	spron-oan	4	2	Een ECB-bazin interviewen zij .
VF[ADV]LK[V]MF[SO]	spron-oan	3	5	Daarom interviewen zij een ECB-bazin .
LK[V]MF[SO]	spron-oan	2	4	Interviewen zij een ECB-bazin ?
MF[SO]VC[V]	spron-oan	2	4	Omdat zij een ECB-bazin interviewen .
VF[S]LK[V]MF[O]	spron-oan	1	3	Hij voedt spinnen .
VF[O]LK[V]MF[S]	spron-oan	3	1	Spinnen voedt hij .
VF[ADV]LK[V]MF[SO]	spron-oan	3	4	Daarom voedt hij spinnen .
LK[V]MF[SO]	spron-oan	2	3	Voedt hij spinnen ?
MF[SO]VC[V]	spron-oan	2	3	Omdat hij spinnen voedt .
VF[S]LK[V]MF[O]	spron-oan	1	4	Zij krabben een hondeneigenaar .
VF[O]LK[V]MF[S]	spron-oan	4	2	Een hondeneigenaar krabben zij .
VF[ADV]LK[V]MF[SO]	spron-oan	3	5	Daarom krabben zij een hondeneigenaar .
LK[V]MF[SO]	spron-oan	2	4	Krabben zij een hondeneigenaar ?
MF[SO]VC[V]	spron-oan	2	4	Omdat zij een hondeneigenaar krabben .
VF[S]LK[V]MF[O]	spron-oan	1	4	Hij bedient een gast .
VF[O]LK[V]MF[S]	spron-oan	4	2	Een gast bedient hij .
VF[ADV]LK[V]MF[SO]	spron-oan	3	5	Daarom bedient hij een gast .
LK[V]MF[SO]	spron-oan	2	4	Bedient hij een gast ?
MF[SO]VC[V]	spron-oan	2	4	Omdat hij een gast bedient .
VF[S]LK[V]MF[O]	spron-oan	1	4	Zij accepteren een sollicitant .
VF[O]LK[V]MF[S]	spron-oan	4	2	Een sollicitant accepteren zij .
VF[ADV]LK[V]MF[SO]	spron-oan	3	5	Daarom accepteren zij een sollicitant .
LK[V]MF[SO]	spron-oan	2	4	Accepteren zij een sollicitant ?
MF[SO]VC[V]	spron-oan	2	4	Omdat zij een sollicitant accepteren .
VF[S]LK[V]MF[O]	spron-oan	1	4	Ik imiteer een jazzpianist .
VF[O]LK[V]MF[S]	spron-oan	4	2	Een jazzpianist imiteer ik .
VF[ADV]LK[V]MF[SO]	spron-oan	3	5	Daarom imiteer ik een jazzpianist .
LK[V]MF[SO]	spron-oan	2	4	Imiteer ik een jazzpianist ?
MF[SO]VC[V]	spron-oan	2	4	Omdat ik een jazzpianist imiteer .
VF[S]LK[V]MF[O]	spron-oan	1	3	Hij huurt verdelgers .
VF[O]LK[V]MF[S]	spron-oan	3	1	Verdelgers huurt hij .
VF[ADV]LK[V]MF[SO]	spron-oan	3	4	Daarom huurt hij verdelgers .
LK[V]MF[SO]	spron-oan	2	3	Huurt hij verdelgers ?
MF[SO]VC[V]	spron-oan	2	3	Omdat hij verdelgers huurt .
VF[S]LK[V]MF[O]	spron-oan	1	4	Zij babysitten een kind .
VF[O]LK[V]MF[S]	spron-oan	4	2	Een kind babysitten zij .
VF[ADV]LK[V]MF[SO]	spron-oan	3	5	Daarom babysitten zij een kind .
LK[V]MF[SO]	spron-oan	2	4	Babysitten zij een kind ?
MF[SO]VC[V]	spron-oan	2	4	Omdat zij een kind babysitten .
VF[S]LK[V]MF[O]	spron-oan	1	3	Hij dirigeert orkestmuzikanten .
VF[O]LK[V]MF[S]	spron-oan	3	1	Orkestmuzikanten dirigeert hij .
VF[ADV]LK[V]MF[SO]	spron-oan	3	4	Daarom dirigeert hij orkestmuzikanten .
LK[V]MF[SO]	spron-oan	2	3	Dirigeert hij orkestmuzikanten ?
MF[SO]VC[V]	spron-oan	2	3	Omdat hij orkestmuzikanten dirigeert .
VF[S]LK[V]MF[O]	spron-oan	1	3	We fotograferen modellen .
VF[O]LK[V]MF[S]	spron-oan	3	1	Modellen fotograferen we .
VF[ADV]LK[V]MF[SO]	spron-oan	3	4	Daarom fotograferen we modellen .
LK[V]MF[SO]	spron-oan	2	3	Fotograferen we modellen ?
MF[SO]VC[V]	spron-oan	2	3	Omdat we modellen fotograferen .
VF[S]LK[V]MF[O]	spron-oan	1	3	Hij begeleidt cursisten .
VF[O]LK[V]MF[S]	spron-oan	3	1	Cursisten begeleidt hij .
VF[ADV]LK[V]MF[SO]	spron-oan	3	4	Daarom begeleidt hij cursisten .
LK[V]MF[SO]	spron-oan	2	3	Begeleidt hij cursisten ?
MF[SO]VC[V]	spron-oan	2	3	Omdat hij cursisten begeleidt .
VF[S]LK[V]MF[O]	spron-oan	1	4	We adviseren een burgemeester .
VF[O]LK[V]MF[S]	spron-oan	4	2	Een burgemeester adviseren we .
VF[ADV]LK[V]MF[SO]	spron-oan	3	5	Daarom adviseren we een burgemeester .
LK[V]MF[SO]	spron-oan	2	4	Adviseren we een burgemeester ?
MF[SO]VC[V]	spron-oan	2	4	Omdat we een burgemeester adviseren .
VF[S]LK[V]MF[O]	spron-oan	1	4	Zij eisen een tolk .
VF[O]LK[V]MF[S]	spron-oan	4	2	Een tolk eisen zij .
VF[ADV]LK[V]MF[SO]	spron-oan	3	5	Daarom eisen zij een tolk .
LK[V]MF[SO]	spron-oan	2	4	Eisen zij een tolk ?
MF[SO]VC[V]	spron-oan	2	4	Omdat zij een tolk eisen .
VF[S]LK[V]MF[O]	spron-oan	1	4	Zij bevrijden een slachtoffer .
VF[O]LK[V]MF[S]	spron-oan	4	2	Een slachtoffer bevrijden zij .
VF[ADV]LK[V]MF[SO]	spron-oan	3	5	Daarom bevrijden zij een slachtoffer .
LK[V]MF[SO]	spron-oan	2	4	Bevrijden zij een slachtoffer ?
MF[SO]VC[V]	spron-oan	2	4	Omdat zij een slachtoffer bevrijden .
VF[S]LK[V]MF[O]	oneg-oan	2	5	De bestuursvoorzitter benoemt geen opvolgers .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Geen opvolgers benoemt de bestuursvoorzitter .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Daarom benoemt de bestuursvoorzitter geen opvolgers .
LK[V]MF[SO]	oneg-oan	3	5	Benoemt de bestuursvoorzitter geen opvolgers ?
MF[SO]VC[V]	oneg-oan	3	5	Omdat de bestuursvoorzitter geen opvolgers benoemt .
VF[S]LK[V]MF[O]	oneg-oan	2	5	De televisiereporters interviewen geen ECB-bazin .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Geen ECB-bazin interviewen de televisiereporters .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Daarom interviewen de televisiereporters geen ECB-bazin .
LK[V]MF[SO]	oneg-oan	3	5	Interviewen de televisiereporters geen ECB-bazin ?
MF[SO]VC[V]	oneg-oan	3	5	Omdat de televisiereporters geen ECB-bazin interviewen .
VF[S]LK[V]MF[O]	oneg-oan	2	5	De fokker voedt geen spinnen .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Geen spinnen voedt de fokker .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Daarom voedt de fokker geen spinnen .
LK[V]MF[SO]	oneg-oan	3	5	Voedt de fokker geen spinnen ?
MF[SO]VC[V]	oneg-oan	3	5	Omdat de fokker geen spinnen voedt .
VF[S]LK[V]MF[O]	oneg-oan	2	5	De katten krabben geen hondeneigenaar .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Geen hondeneigenaar krabben de katten .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Daarom krabben de katten geen hondeneigenaar .
LK[V]MF[SO]	oneg-oan	3	5	Krabben de katten geen hondeneigenaar ?
MF[SO]VC[V]	oneg-oan	3	5	Omdat de katten geen hondeneigenaar krabben .
VF[S]LK[V]MF[O]	oneg-oan	2	5	De ober bedient geen gasten .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Geen gasten bedient de ober .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Daarom bedient de ober geen gasten .
LK[V]MF[SO]	oneg-oan	3	5	Bedient de ober geen gasten ?
MF[SO]VC[V]	oneg-oan	3	5	Omdat de ober geen gasten bedient .
VF[S]LK[V]MF[O]	oneg-oan	2	5	De HR-manager accepteert geen sollicitanten .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Geen sollicitanten accepteert de HR-manager .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Daarom accepteert de HR-manager geen sollicitanten .
LK[V]MF[SO]	oneg-oan	3	5	Accepteert de HR-manager geen sollicitanten ?
MF[SO]VC[V]	oneg-oan	3	5	Omdat de HR-manager geen sollicitanten accepteert .
VF[S]LK[V]MF[O]	oneg-oan	2	5	De acteurs imiteren geen jazzpianist .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Geen jazzpianist imiteren de acteurs .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Daarom imiteren de acteurs geen jazzpianist .
LK[V]MF[SO]	oneg-oan	3	5	Imiteren de acteurs geen jazzpianist ?
MF[SO]VC[V]	oneg-oan	3	5	Omdat de acteurs geen jazzpianist imiteren .
VF[S]LK[V]MF[O]	oneg-oan	2	5	De huurders huren geen verdelger .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Geen verdelger huren de huurders .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Daarom huren de huurders geen verdelger .
LK[V]MF[SO]	oneg-oan	3	5	Huren de huurders geen verdelger ?
MF[SO]VC[V]	oneg-oan	3	5	Omdat de huurders geen verdelger huren .
VF[S]LK[V]MF[O]	oneg-oan	2	5	De 18-jarige babysit geen kinderen .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Geen kinderen babysit de 18-jarige .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Daarom babysit de 18-jarige geen kinderen .
LK[V]MF[SO]	oneg-oan	3	5	Babysit de 18-jarige geen kinderen ?
MF[SO]VC[V]	oneg-oan	3	5	Omdat de 18-jarige geen kinderen babysit .
VF[S]LK[V]MF[O]	oneg-oan	2	5	De Zwitser dirigeert geen orkestmuzikanten .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Geen orkestmuzikanten dirigeert de Zwitser .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Daarom dirigeert de Zwitser geen orkestmuzikanten .
LK[V]MF[SO]	oneg-oan	3	5	Dirigeert de Zwitser geen orkestmuzikanten ?
MF[SO]VC[V]	oneg-oan	3	5	Omdat de Zwitser geen orkestmuzikanten dirigeert .
VF[S]LK[V]MF[O]	oneg-oan	2	5	De fotograaf fotografeert geen modellen .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Geen modellen fotografeert de fotograaf .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Daarom fotografeert de fotograaf geen modellen .
LK[V]MF[SO]	oneg-oan	3	5	Fotografeert de fotograaf geen modellen ?
MF[SO]VC[V]	oneg-oan	3	5	Omdat de fotograaf geen modellen fotografeert .
VF[S]LK[V]MF[O]	oneg-oan	2	5	De ingenieur begeleidt geen cursisten .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Geen cursisten begeleidt de ingenieur .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Daarom begeleidt de ingenieur geen cursisten .
LK[V]MF[SO]	oneg-oan	3	5	Begeleidt de ingenieur geen cursisten ?
MF[SO]VC[V]	oneg-oan	3	5	Omdat de ingenieur geen cursisten begeleidt .
VF[S]LK[V]MF[O]	oneg-oan	2	5	De deskundigen adviseren geen burgemeester .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Geen burgemeester adviseren de deskundigen .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Daarom adviseren de deskundigen geen burgemeester .
LK[V]MF[SO]	oneg-oan	3	5	Adviseren de deskundigen geen burgemeester ?
MF[SO]VC[V]	oneg-oan	3	5	Omdat de deskundigen geen burgemeester adviseren .
VF[S]LK[V]MF[O]	oneg-oan	2	5	De reizigers eisen geen tolk .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Geen tolk eisen de reizigers .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Daarom eisen de reizigers geen tolk .
LK[V]MF[SO]	oneg-oan	3	5	Eisen de reizigers geen tolk ?
MF[SO]VC[V]	oneg-oan	3	5	Omdat de reizigers geen tolk eisen .
VF[S]LK[V]MF[O]	oneg-oan	2	5	De brandweermannen bevrijden geen slachtoffer .
VF[O]LK[V]MF[S]	oneg-oan	5	2	Geen slachtoffer bevrijden de brandweermannen .
VF[ADV]LK[V]MF[SO]	oneg-oan	4	6	Daarom bevrijden de brandweermannen geen slachtoffer .
LK[V]MF[SO]	oneg-oan	3	5	Bevrijden de brandweermannen geen slachtoffer ?
MF[SO]VC[V]	oneg-oan	3	5	Omdat de brandweermannen geen slachtoffer bevrijden .
VF[S]LK[V]MF[O]	sinan-oan	2	4	Het quotum egaliseert mannen .
VF[O]LK[V]MF[S]	sinan-oan	4	1	Mannen egaliseert het quotum .
VF[ADV]LK[V]MF[SO]	sinan-oan	4	5	Daarom egaliseert het quotum mannen .
LK[V]MF[SO]	sinan-oan	3	4	Egaliseert het quotum mannen ?
MF[SO]VC[V]	sinan-oan	3	4	Omdat het quotum mannen egaliseert .
VF[S]LK[V]MF[O]	sinan-oan	2	4	De cycloon raakt kustbewoners .
VF[O]LK[V]MF[S]	sinan-oan	4	1	Kustbewoners raakt de cycloon .
VF[ADV]LK[V]MF[SO]	sinan-oan	4	5	Daarom raakt de cycloon kustbewoners .
LK[V]MF[SO]	sinan-oan	3	4	Raakt de cycloon kustbewoners ?
MF[SO]VC[V]	sinan-oan	3	4	Omdat de cycloon kustbewoners raakt .
VF[S]LK[V]MF[O]	sinan-oan	2	4	Het gas schaadt dokters .
VF[O]LK[V]MF[S]	sinan-oan	4	1	Dokters schaadt het gas .
VF[ADV]LK[V]MF[SO]	sinan-oan	4	5	Daarom schaadt het gas dokters .
LK[V]MF[SO]	sinan-oan	3	4	Schaadt het gas dokters ?
MF[SO]VC[V]	sinan-oan	3	4	Omdat het gas dokters schaadt .
VF[S]LK[V]MF[O]	sinan-oan	2	4	Het muurreliëf roept schilders .
VF[O]LK[V]MF[S]	sinan-oan	4	1	Schilders roept het muurreliëf .
VF[ADV]LK[V]MF[SO]	sinan-oan	4	5	Daarom roept het muurreliëf schilders .
LK[V]MF[SO]	sinan-oan	3	4	Roept het muurreliëf schilders ?
MF[SO]VC[V]	sinan-oan	3	4	Omdat het muurreliëf schilders roept .
VF[S]LK[V]MF[O]	sinan-oan	2	5	De video-installaties vormen een waarnemer .
VF[O]LK[V]MF[S]	sinan-oan	5	2	Een waarnemer vormen de video-installaties .
VF[ADV]LK[V]MF[SO]	sinan-oan	4	6	Daarom vormen de video-installaties een waarnemer .
LK[V]MF[SO]	sinan-oan	3	5	Vormen de video-installaties een waarnemer ?
MF[SO]VC[V]	sinan-oan	3	5	Omdat de video-installaties een waarnemer vormen .
VF[S]LK[V]MF[O]	sinan-oan	2	4	Het werk brengt gastarbeiders .
VF[O]LK[V]MF[S]	sinan-oan	4	1	Gastarbeiders brengt het werk .
VF[ADV]LK[V]MF[SO]	sinan-oan	4	5	Daarom brengt het werk gastarbeiders .
LK[V]MF[SO]	sinan-oan	3	4	Brengt het werk gastarbeiders ?
MF[SO]VC[V]	sinan-oan	3	4	Omdat het werk gastarbeiders brengt .
VF[S]LK[V]MF[O]	sinan-oan	2	5	De bekentenissen veranderen een bevelhebber .
VF[O]LK[V]MF[S]	sinan-oan	5	2	Een bevelhebber veranderen de bekentenissen .
VF[ADV]LK[V]MF[SO]	sinan-oan	4	6	Daarom veranderen de bekentenissen een bevelhebber .
LK[V]MF[SO]	sinan-oan	3	5	Veranderen de bekentenissen een bevelhebber ?
MF[SO]VC[V]	sinan-oan	3	5	Omdat de bekentenissen een bevelhebber veranderen .
VF[S]LK[V]MF[O]	sinan-oan	2	5	De orkanen vernietigen een aannemer .
VF[O]LK[V]MF[S]	sinan-oan	5	2	Een aannemer vernietigen de orkanen .
VF[ADV]LK[V]MF[SO]	sinan-oan	4	6	Daarom vernietigen de orkanen een aannemer .
LK[V]MF[SO]	sinan-oan	3	5	Vernietigen de orkanen een aannemer ?
MF[SO]VC[V]	sinan-oan	3	5	Omdat de orkanen een aannemer vernietigen .
VF[S]LK[V]MF[O]	base-invan	2	4	De drukte overvalt badmeesters .
VF[O]LK[V]MF[S]	base-invan	4	1	Badmeesters overvalt de drukte .
VF[ADV]LK[V]MF[SO]	base-invan	4	5	Daarom overvalt de drukte badmeesters .
LK[V]MF[SO]	base-invan	3	4	Overvalt de drukte badmeesters ?
MF[SO]VC[V]	base-invan	3	4	Omdat de drukte badmeesters overvalt .
VF[S]LK[V]MF[O]	base-invan	2	4	De schuld raakt werknemers .
VF[O]LK[V]MF[S]	base-invan	4	1	Werknemers raakt de schuld .
VF[ADV]LK[V]MF[SO]	base-invan	4	5	Daarom raakt de schuld werknemers .
LK[V]MF[SO]	base-invan	3	4	Raakt de schuld werknemers ?
MF[SO]VC[V]	base-invan	3	4	Omdat de schuld werknemers raakt .
VF[S]LK[V]MF[O]	base-invan	2	4	De schoen beknelt hardlopers .
VF[O]LK[V]MF[S]	base-invan	4	1	Hardlopers beknelt de schoen .
VF[ADV]LK[V]MF[SO]	base-invan	4	5	Daarom beknelt de schoen hardlopers .
LK[V]MF[SO]	base-invan	3	4	Beknelt de schoen hardlopers ?
MF[SO]VC[V]	base-invan	3	4	Omdat de schoen hardlopers beknelt .
VF[S]LK[V]MF[O]	base-invan	2	4	De deadline stimuleert uitstellers .
VF[O]LK[V]MF[S]	base-invan	4	1	Uitstellers stimuleert de deadline .
VF[ADV]LK[V]MF[SO]	base-invan	4	5	Daarom stimuleert de deadline uitstellers .
LK[V]MF[SO]	base-invan	3	4	Stimuleert de deadline uitstellers ?
MF[SO]VC[V]	base-invan	3	4	Omdat de deadline uitstellers stimuleert .
VF[S]LK[V]MF[O]	base-invan	2	4	De kachel verwarmt wandelaars .
VF[O]LK[V]MF[S]	base-invan	4	1	Wandelaars verwarmt de kachel .
VF[ADV]LK[V]MF[SO]	base-invan	4	5	Daarom verwarmt de kachel wandelaars .
LK[V]MF[SO]	base-invan	3	4	Verwarmt de kachel wandelaars ?
MF[SO]VC[V]	base-invan	3	4	Omdat de kachel wandelaars verwarmt .
VF[S]LK[V]MF[O]	base-invan	2	4	De bui doordrenkt fietsers .
VF[O]LK[V]MF[S]	base-invan	4	1	Fietsers doordrenkt de bui .
VF[ADV]LK[V]MF[SO]	base-invan	4	5	Daarom doordrenkt de bui fietsers .
LK[V]MF[SO]	base-invan	3	4	Doordrenkt de bui fietsers ?
MF[SO]VC[V]	base-invan	3	4	Omdat de bui fietsers doordrenkt .
